NASAThes URI:	NASAThes term	Similarity	SWEET term	SWEET URI
http://synaptica.net/zthes/184039	invisibility	0.91	visibility	http://sweetontology.net/propordinal/visibility
http://synaptica.net/zthes/184039	invisibility	0.91	visibility	http://sweetontology.net/propspacedistance/visibility
http://synaptica.net/zthes/45589	ion concentration	0.91	bioconcentration	http://sweetontology.net/phenecology/bioconcentration
http://synaptica.net/zthes/62321	ionization	0.91	deionization	http://sweetontology.net/procstatechange/deionization
http://synaptica.net/zthes/45724	isostatic pressure	0.91	static pressure	http://sweetontology.net/proppressure/staticpressure
http://synaptica.net/zthes/184243	lights	0.91	light	http://sweetontology.net/statephysical/light
http://synaptica.net/zthes/184243	lights	0.91	light	http://sweetontology.net/stateroleimpact/light
http://synaptica.net/zthes/184243	lights	0.91	light	http://sweetontology.net/statevisibility/light
http://synaptica.net/zthes/62551	lumens	0.91	lumen	http://sweetontology.net/reprsciunits/lumen
http://synaptica.net/zthes/47200	media	0.91	median	http://sweetontology.net/propfunction/median
http://synaptica.net/zthes/47347	metals	0.91	metal	http://sweetontology.net/matrelement/metal
http://synaptica.net/zthes/184494	meters	0.91	meter	http://sweetontology.net/reprsciunits/meter
http://synaptica.net/zthes/184513	micrometeors	0.91	micrometer	http://sweetontology.net/reprsciunits/micrometer
http://synaptica.net/zthes/47659	models	0.91	model	http://sweetontology.net/reprscimodel/model
http://synaptica.net/zthes/62765	month	0.91	1month	http://sweetontology.net/statetime/1month
http://synaptica.net/zthes/62765	month	0.91	3month	http://sweetontology.net/statetime/3month
http://synaptica.net/zthes/62765	month	0.91	6month	http://sweetontology.net/statetime/6month
http://synaptica.net/zthes/48039	neutralizers	0.91	neutralize	http://sweetontology.net/staterolechemical/neutralize
http://synaptica.net/zthes/184731	obstructing	0.91	obstruction	http://sweetontology.net/staterolegeographic/obstruction
http://synaptica.net/zthes/62910	oceans	0.91	ocean	http://sweetontology.net/realm/ocean
http://synaptica.net/zthes/48567	opalescence	0.91	coalescence	http://sweetontology.net/phensolid/coalescence
http://synaptica.net/zthes/62953	orbits	0.91	orbit	http://sweetontology.net/procphysical/orbit
http://synaptica.net/zthes/49164	permissivity	0.91	emissivity	http://sweetontology.net/propfraction/emissivity
http://synaptica.net/zthes/49325	photographs	0.91	photography	http://sweetontology.net/reprscimethodology/photography
http://synaptica.net/zthes/63130	plains	0.91	plain	http://sweetontology.net/realmlandform/plain
http://synaptica.net/zthes/63173	plates (tectonics)	0.91	plate tectonics	http://sweetontology.net/humanknowledgedomain/platetectonics
http://synaptica.net/zthes/49651	playas	0.91	playa	http://sweetontology.net/realmlandfluvial/playa
http://synaptica.net/zthes/49668	plumes	0.91	plume	http://sweetontology.net/phenfluidtransport/plume
http://synaptica.net/zthes/50078	~ processing	0.91	processing	http://sweetontology.net/humancommerce/processing
http://synaptica.net/zthes/50083	~ production	0.91	production	http://sweetontology.net/humancommerce/production
http://synaptica.net/zthes/50114	~ projection	0.91	projection	http://sweetontology.net/relamath/projection
http://synaptica.net/zthes/50114	~ projection	0.91	projection	http://sweetontology.net/statespaceconfiguration/projection
http://synaptica.net/zthes/185100	proofs	0.91	proof	http://sweetontology.net/humanresearch/proof
http://synaptica.net/zthes/50683	rapids	0.91	rapid	http://sweetontology.net/statephysical/rapid
http://synaptica.net/zthes/50701	ratios	0.91	ratio	http://sweetontology.net/reprmathoperation/ratio
http://synaptica.net/zthes/50701	ratios	0.91	ratio	http://sweetontology.net/reprsciunits/ratio
http://synaptica.net/zthes/63403	reactivity	0.91	refractivity	http://sweetontology.net/propfraction/refractivity
http://synaptica.net/zthes/50852	refractivity	0.91	reactivity	http://sweetontology.net/propchemical/reactivity
http://synaptica.net/zthes/63469	~ resistance	0.91	resistance	http://sweetontology.net/propconductivity/resistance
http://synaptica.net/zthes/63508	rivers	0.91	river	http://sweetontology.net/realmhydrobody/river
http://synaptica.net/zthes/51262	routes	0.91	route	http://sweetontology.net/reprspacegeometry/route
http://synaptica.net/zthes/51444	~ saturation	0.91	saturation	http://sweetontology.net/statechemical/saturation
http://synaptica.net/zthes/185482	senses	0.91	sense	http://sweetontology.net/phenbiol/sense
http://synaptica.net/zthes/185482	senses	0.91	sense	http://sweetontology.net/phengeolfault/sense
http://synaptica.net/zthes/51721	~ separation	0.91	separation	http://sweetontology.net/phenmixing/separation
http://synaptica.net/zthes/51721	~ separation	0.91	separation	http://sweetontology.net/staterolegeographic/separation
http://synaptica.net/zthes/51733	serpentine	0.91	serpentinite	http://sweetontology.net/matrrock/serpentinite
http://synaptica.net/zthes/51781	shapes	0.91	shape	http://sweetontology.net/propspace/shape
http://synaptica.net/zthes/51796	shears	0.91	shear	http://sweetontology.net/phensolid/shear
http://synaptica.net/zthes/51796	shears	0.91	shear	http://sweetontology.net/reprspacedirection/shear
http://synaptica.net/zthes/51826	shoals	0.91	shoal	http://sweetontology.net/realmlandcoastal/shoal
http://synaptica.net/zthes/185535	sight	0.91	slight	http://sweetontology.net/stateordinal/slight
http://synaptica.net/zthes/185576	skills	0.91	kills	http://sweetontology.net/relasci/kills
http://synaptica.net/zthes/185597	slides	0.91	slide	http://sweetontology.net/phengeolgeomorphology/slide
http://synaptica.net/zthes/63678	slopes	0.91	slope	http://sweetontology.net/reprmathoperation/slope
http://synaptica.net/zthes/52327	solids	0.91	solid	http://sweetontology.net/statephysical/solid
http://synaptica.net/zthes/63793	~ spacecraft	0.91	spacecraft	http://sweetontology.net/matrequipment/spacecraft
http://synaptica.net/zthes/52593	spatial distribution	0.91	has spatial distribution	http://sweetontology.net/relaspace/hasspatialdistribution
http://synaptica.net/zthes/185765	sprays	0.91	spray	http://sweetontology.net/matraerosol/spray
http://synaptica.net/zthes/52850	~ statistics	0.91	statistics	http://sweetontology.net/reprmathstatistics/statistics
http://synaptica.net/zthes/52857	steam	0.91	stream	http://sweetontology.net/realmhydrobody/stream
http://synaptica.net/zthes/52943	~ stokes law	0.91	stokes law	http://sweetontology.net/reprscilaw/stokeslaw
http://synaptica.net/zthes/52963	storms	0.91	storm	http://sweetontology.net/phenatmoprecipitation/storm
http://synaptica.net/zthes/63957	surges	0.91	surge	http://sweetontology.net/phenfluidtransport/surge
http://synaptica.net/zthes/63957	surges	0.91	surge	http://sweetontology.net/phengeolvolcano/surge
http://synaptica.net/zthes/185897	swamps	0.91	swamp	http://sweetontology.net/realmhydrobody/swamp
http://synaptica.net/zthes/53608	tensometers	0.91	tensiometer	http://sweetontology.net/matrinstrument/tensiometer
http://synaptica.net/zthes/64015	terminal velocity	0.91	thermal velocity	http://sweetontology.net/propspeed/thermalvelocity
http://synaptica.net/zthes/186009	thermometry	0.91	thermometer	http://sweetontology.net/matrinstrument/thermometer
http://synaptica.net/zthes/186022	thoron	0.91	thorn	http://sweetontology.net/matrplant/thorn
http://synaptica.net/zthes/64078	thrust	0.91	trust	http://sweetontology.net/propordinal/trust
http://synaptica.net/zthes/186035	timers	0.91	times	http://sweetontology.net/relamath/times
http://synaptica.net/zthes/54135	translating	0.91	translation	http://sweetontology.net/procphysical/translation
http://synaptica.net/zthes/54214	trends	0.91	trend	http://sweetontology.net/phensystem/trend
http://synaptica.net/zthes/54267	trucks	0.91	truck	http://sweetontology.net/matrequipment/truck
http://synaptica.net/zthes/64191	umbras	0.91	umbra	http://sweetontology.net/statespaceconfiguration/umbra
http://synaptica.net/zthes/54497	unionization	0.91	ionization	http://sweetontology.net/procstatechange/ionization
http://synaptica.net/zthes/64225	vapors	0.91	vapor	http://sweetontology.net/statephysical/vapor
http://synaptica.net/zthes/54699	vegetation	0.91	revegetation	http://sweetontology.net/humanenvircontrol/revegetation
http://synaptica.net/zthes/54996	wastes	0.91	waste	http://sweetontology.net/phenbiol/waste
http://synaptica.net/zthes/64347	x rays	0.91	x ray	http://sweetontology.net/statespectralband/xray
http://synaptica.net/zthes/52846	statistical distributions	0.91	has statistical distribution	http://sweetontology.net/relamath/hasstatisticaldistribution
http://synaptica.net/zthes/40371	chlorofluoromethane	0.90	dichlorodifluoromethane	http://sweetontology.net/matrorganiccompound/dichlorodifluoromethane
http://synaptica.net/zthes/42416	electron flux density	0.90	electric flux density	http://sweetontology.net/propcharge/electricfluxdensity
http://synaptica.net/zthes/62206	image classification	0.90	climate classification	http://sweetontology.net/realmclimatezone/climateclassification
http://synaptica.net/zthes/49525	planetary structure	0.90	has planetary structure	http://sweetontology.net/relaphysical/hasplanetarystructure
http://synaptica.net/zthes/40365	chlorine oxides	0.90	chlorine dioxide	http://sweetontology.net/matrcompound/chlorinedioxide
http://synaptica.net/zthes/41295	crystallization	0.90	recrystalization	http://sweetontology.net/procchemical/recrystalization
http://synaptica.net/zthes/183582	geomagnetic field	0.90	magnetic field	http://sweetontology.net/phenelecmag/magneticfield
http://synaptica.net/zthes/62715	mid-ocean ridges	0.90	mid ocean ridge	http://sweetontology.net/realmoceanfloor/midoceanridge
http://synaptica.net/zthes/48179	nitrogen oxides	0.90	nitrogen dioxide	http://sweetontology.net/matrcompound/nitrogendioxide
http://synaptica.net/zthes/52677	spin temperature	0.90	ion temperature	http://sweetontology.net/proptemperature/iontemperature
http://synaptica.net/zthes/54104	~ transformations	0.90	transformation	http://sweetontology.net/phensystemcomplexity/transformation
http://synaptica.net/zthes/37896	achondrites	0.90	chondrite	http://sweetontology.net/matrrock/chondrite
http://synaptica.net/zthes/60551	adsorption	0.90	absorption	http://sweetontology.net/procchemical/absorption
http://synaptica.net/zthes/60551	adsorption	0.90	absorption	http://sweetontology.net/procwave/absorption
http://synaptica.net/zthes/182301	anemometry	0.90	anemometer	http://sweetontology.net/matrinstrument/anemometer
http://synaptica.net/zthes/38917	attention	0.90	attenuation	http://sweetontology.net/procwave/attenuation
http://synaptica.net/zthes/182422	axisymmetry	0.90	asymmetry	http://sweetontology.net/statespaceconfiguration/asymmetry
http://synaptica.net/zthes/39297	beryllium 7	0.90	beryllium	http://sweetontology.net/matrelement/beryllium
http://synaptica.net/zthes/39298	beryllium 9	0.90	beryllium	http://sweetontology.net/matrelement/beryllium
http://synaptica.net/zthes/39673	~ breathing	0.90	breathing	http://sweetontology.net/phenbiol/breathing
http://synaptica.net/zthes/39961	carbon tetrachloride	0.90	carbon tetrafluoride	http://sweetontology.net/matrorganiccompound/carbontetrafluoride
http://synaptica.net/zthes/61066	~ chemistry	0.90	chemistry	http://sweetontology.net/humanknowledgedomain/chemistry
http://synaptica.net/zthes/40591	~ coherence	0.90	coherence	http://sweetontology.net/propfraction/coherence
http://synaptica.net/zthes/40728	compacting	0.90	compaction	http://sweetontology.net/phengeolgeomorphology/compaction
http://synaptica.net/zthes/40728	compacting	0.90	compaction	http://sweetontology.net/phensolid/compaction
http://synaptica.net/zthes/182790	conducting	0.90	conduction	http://sweetontology.net/procphysical/conduction
http://synaptica.net/zthes/40931	containment	0.90	continent	http://sweetontology.net/humanjurisdiction/continent
http://synaptica.net/zthes/40931	containment	0.90	continent	http://sweetontology.net/realmlandform/continent
http://synaptica.net/zthes/61234	continuums	0.90	continuous	http://sweetontology.net/reprmathfunction/continuous
http://synaptica.net/zthes/41190	creativity	0.90	reactivity	http://sweetontology.net/propchemical/reactivity
http://synaptica.net/zthes/41533	deflection	0.90	reflection	http://sweetontology.net/procwave/reflection
http://synaptica.net/zthes/61366	degradation	0.90	gradation	http://sweetontology.net/propordinal/gradation
http://synaptica.net/zthes/41550	dehydration	0.90	hydration	http://sweetontology.net/procchemical/hydration
http://synaptica.net/zthes/61388	desorption	0.90	adsorption	http://sweetontology.net/procchemical/adsorption
http://synaptica.net/zthes/41828	~ direction	0.90	direction	http://sweetontology.net/propspacedirection/direction
http://synaptica.net/zthes/61433	disasters	0.90	disasterous	http://sweetontology.net/stateroleimpact/disasterous
http://synaptica.net/zthes/41843	~ discharge	0.90	discharge	http://sweetontology.net/phenhydro/discharge
http://synaptica.net/zthes/41845	dischargers	0.90	discharge	http://sweetontology.net/phenhydro/discharge
http://synaptica.net/zthes/41872	dispersing	0.90	dispersion	http://sweetontology.net/procwave/dispersion
http://synaptica.net/zthes/41880	disrupting	0.90	disruption	http://sweetontology.net/phensystem/disruption
http://synaptica.net/zthes/42042	ductility	0.90	ductibility	http://sweetontology.net/propmass/ductibility
http://synaptica.net/zthes/183166	elasticity	0.90	plasticity	http://sweetontology.net/propmass/plasticity
http://synaptica.net/zthes/42541	emergencies	0.90	emergence	http://sweetontology.net/phensystemcomplexity/emergence
http://synaptica.net/zthes/61618	endangered species	0.90	endangered species act	http://sweetontology.net/humanenvirstandards/endangeredspeciesact
http://synaptica.net/zthes/42689	epoxidation	0.90	oxidation	http://sweetontology.net/procchemical/oxidation
http://synaptica.net/zthes/42708	~ equipment	0.90	equipment	http://sweetontology.net/matrequipment/equipment
http://synaptica.net/zthes/61683	evaluation	0.90	evacuation	http://sweetontology.net/humantransportation/evacuation
http://synaptica.net/zthes/42840	~ evolution	0.90	evolution	http://sweetontology.net/phenecology/evolution
http://synaptica.net/zthes/42840	~ evolution	0.90	evolution	http://sweetontology.net/phensystemcomplexity/evolution
http://synaptica.net/zthes/43110	feathering	0.90	weathering	http://sweetontology.net/phengeolgeomorphology/weathering
http://synaptica.net/zthes/43269	flagellata	0.90	flagellate	http://sweetontology.net/matrmicrobiota/flagellate
http://synaptica.net/zthes/44342	hailstorms	0.90	hail storm	http://sweetontology.net/phenatmoprecipitation/hailstorm
